station_fr_id,station_id,lat,lon,GMAP_lat,GMAP_lon,GMAP_address,GMAP_city,GMAP_postal_code
b5162f0839d3e21a4b505581ae50a4be,213699913,48.88879,2.3785,48.88879,2.3785,"2 Rue Duvergier, 75019 Paris, France",Paris,75019
4c711ebae106bad7fba8b7fc825836ab,27414924,48.874405666217,2.3738072379951,48.874405666217,2.3738072379951,"37 Rue de Sambre-et-Meuse, 75010 Paris, France",Paris,75010
e96b6c645719a1564e2e89f002c75b55,1057081237,48.817699773925,2.2609312087297,48.817699773925,2.2609312087297,"57 Rue d'Erevan, 92130 Issy-les-Moulineaux, France",Issy-les-Moulineaux,92130
c34e1f8e090f7d4df9f7149fe40c9693,15411223,48.8307758,2.3361804,48.8307758,2.3361804,"34 Rue Dareau, 75014 Paris, France",Paris,75014
6a29177b75ff248911367c76f086a5ec,478952881,48.85218705621,2.3890301585197,48.85218705621,2.3890301585197,"45bis Rue des Boulets, 75011 Paris, France",Paris,75011
12da80c01b2a950850e49dd115355bd8,27415285,48.862408335967,2.3113624379039,48.862408335967,2.3113624379039,"1 Pl. de Finlande, 75007 Paris, France",Paris,75007
8eeab7c93aa7076df1798d6c719e50d4,1057072168,48.81930581291959,2.278934195637703,48.81930581291959,2.278934195637703,"34 Rue Jules Guesde, 92130 Issy-les-Moulineaux, France",Issy-les-Moulineaux,92130
d9a9c3893ae6a995d6a84c6ec18f6ffb,102724418,48.782414428747316,2.3166695237159733,48.782414428747316,2.3166695237159733,"55bis Rue de la Bièvre, 92340 Bourg-la-Reine, France",Bourg-la-Reine,92340
eb2f3db047b0386d65a88ecc6a291e69,462875227,48.890566275506,2.2950777411461,48.890566275506,2.2950777411461,"7 Rue Jules Guesde, 92300 Levallois-Perret, France",Levallois-Perret,92300
9f5cc4748af5c5056be150d4d83ae3ab,266052390,48.8837796723475,2.376477420330048,48.8837796723475,2.376477420330048,"6 Voie B/19, 75019 Paris, France",Paris,75019
e9cdf0b75c7f653b5d00c4a4593d21d1,12225289563,48.80404828621485,2.2848263373723436,48.80404828621485,2.2848263373723436,"28 Bd Félix Faure, 92320 Châtillon, France",Châtillon,92320
67cfc03bafc2c1d18a652d9388569a68,102743096,48.87532687671517,2.4241617321968083,48.87532687671517,2.4241617321968083,"Girardot, 93170 Bagnolet, France",Bagnolet,93170
1df24c9582d39b264e979555c49e2063,653205656,48.909752,2.239145,48.909752,2.239145,"36 Rue Pierre Brossolette, 92700 Colombes, France",Colombes,92700
b7a53a8e9688a3c43f3b26cff6b5731e,1057179405,48.864273423741956,2.435784414410591,48.864273423741956,2.435784414410591,"44 Rue Hoche, 93100 Montreuil, France",Montreuil,93100
7c26a126d86e8b621962c4fcb2ddc9bf,82387816,48.87614039826388,2.301303138307601,48.87614039826388,2.301303138307601,"10 Av. Bertie Albrecht, 75008 Paris, France",Paris,75008
